path_uid,from_node,to_node,path_id,rank_by_total,algorithm,node_sequence,edge_sequence,edge_occupancy_offset,node_occupancy_offset,distance,travel_time,turn_count,turn_cost,risk_cost,narrow_count,dynamic_count,lockable_count,bottleneck_capacity,total_cost
P2__P6__path_2,P2,P6,path_2,2,k_shortest_total,P2->P5->P6,e11->e14,e11@0-2;e14@2-4,P2@0;P5@2;P6@4,4.0,4.0,1,0.5,4.0,2,0,0,1,10.5
P2__P6__path_3,P2,P6,path_3,3,k_shortest_total,P2->J2->J3->P3->P6,e06->e04->e07->e12,e06@0-2;e04@2-4;e07@4-6;e12@6-8,P2@0;J2@2;J3@4;P3@6;P6@8,8.0,8.0,2,1.0,6.0,2,0,0,1,17.0
P2__P7__path_1,P2,P7,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P2->P1->P4->P7,e08->e10->e15,e08@0-2;e10@2-4;e15@4-6,P2@0;P1@2;P4@4;P7@6,6.0,6.0,1,0.5,4.0,1,0,0,1,11.5
P2__P7__path_2,P2,P7,path_2,2,k_shortest_total,P2->P5->P4->P7,e11->e13->e15,e11@0-2;e13@2-4;e15@4-6,P2@0;P5@2;P4@4;P7@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P2__P7__path_3,P2,P7,path_3,3,k_shortest_total,P2->P3->P6->P9->P8->P7,e09->e12->e17->e19->e18,e09@0-2;e12@2-4;e17@4-6;e19@6-8;e18@8-10,P2@0;P3@2;P6@4;P9@6;P8@8;P7@10,10.0,10.0,2,1.0,6.0,1,0,0,1,18.0
P2__P8__path_1,P2,P8,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P2->P5->P8,e11->e16,e11@0-2;e16@2-4,P2@0;P5@2;P8@4,4.0,4.0,0,0.0,6.0,1,1,1,1,14.0
P2__P8__path_2,P2,P8,path_2,2,k_shortest_total,P2->P1->P4->P7->P8,e08->e10->e15->e18,e08@0-2;e10@2-4;e15@4-6;e18@6-8,P2@0;P1@2;P4@4;P7@6;P8@8,8.0,8.0,2,1.0,5.0,1,0,0,1,15.0
P2__P8__path_3,P2,P8,path_3,3,k_shortest_total,P2->P3->P6->P9->P8,e09->e12->e17->e19,e09@0-2;e12@2-4;e17@4-6;e19@6-8,P2@0;P3@2;P6@4;P9@6;P8@8,8.0,8.0,2,1.0,5.0,1,0,0,1,15.0
P2__P9__path_1,P2,P9,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P2->P3->P6->P9,e09->e12->e17,e09@0-2;e12@2-4;e17@4-6,P2@0;P3@2;P6@4;P9@6,6.0,6.0,1,0.5,4.0,1,0,0,1,11.5
P2__P9__path_2,P2,P9,path_2,2,k_shortest_total,P2->P5->P6->P9,e11->e14->e17,e11@0-2;e14@2-4;e17@4-6,P2@0;P5@2;P6@4;P9@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P2__P9__path_3,P2,P9,path_3,3,k_shortest_total,P2->P1->P4->P7->P8->P9,e08->e10->e15->e18->e19,e08@0-2;e10@2-4;e15@4-6;e18@6-8;e19@8-10,P2@0;P1@2;P4@4;P7@6;P8@8;P9@10,10.0,10.0,2,1.0,6.0,1,0,0,1,18.0
P2__SORT1__path_1,P2,SORT1,path_1,1,dijkstra_total+k_shortest_total,P2->P1->P4->P7->SORT1,e08->e10->e15->e20,e08@0-2;e10@2-4;e15@4-6;e20@6-9,P2@0;P1@2;P4@4;P7@6;SORT1@9,8.2,9.0,2,1.0,5.0,1,0,0,1,16.0
P2__SORT1__path_2,P2,SORT1,path_2,2,dijkstra_time,P2->P5->P8->SORT1,e11->e16->e21,e11@0-2;e16@2-4;e21@4-7,P2@0;P5@2;P8@4;SORT1@7,6.2,7.0,1,0.5,7.0,1,1,1,1,18.5
P2__SORT1__path_3,P2,SORT1,path_3,3,k_shortest_total,P2->P5->P4->P7->SORT1,e11->e13->e15->e20,e11@0-2;e13@2-4;e15@4-6;e20@6-9,P2@0;P5@2;P4@4;P7@6;SORT1@9,8.2,9.0,3,1.5,6.0,2,0,0,1,18.5
P2__SORT1__path_4,P2,SORT1,path_4,4,k_shortest_total,P2->P1->P4->P7->P8->SORT1,e08->e10->e15->e18->e21,e08@0-2;e10@2-4;e15@4-6;e18@6-8;e21@8-11,P2@0;P1@2;P4@4;P7@6;P8@8;SORT1@11,10.2,11.0,3,1.5,6.0,1,0,0,1,19.5
P2__SORT2__path_1,P2,SORT2,path_1,1,dijkstra_total+k_shortest_total,P2->P3->P6->P9->SORT2,e09->e12->e17->e23,e09@0-2;e12@2-4;e17@4-6;e23@6-9,P2@0;P3@2;P6@4;P9@6;SORT2@9,8.2,9.0,2,1.0,5.0,1,0,0,1,16.0
P2__SORT2__path_2,P2,SORT2,path_2,2,dijkstra_time,P2->P5->P8->SORT2,e11->e16->e22,e11@0-2;e16@2-4;e22@4-7,P2@0;P5@2;P8@4;SORT2@7,6.2,7.0,1,0.5,7.0,1,1,1,1,18.5
P2__SORT2__path_3,P2,SORT2,path_3,3,k_shortest_total,P2->P5->P6->P9->SORT2,e11->e14->e17->e23,e11@0-2;e14@2-4;e17@4-6;e23@6-9,P2@0;P5@2;P6@4;P9@6;SORT2@9,8.2,9.0,3,1.5,6.0,2,0,0,1,18.5
P2__SORT2__path_4,P2,SORT2,path_4,4,k_shortest_total,P2->P3->P6->P9->P8->SORT2,e09->e12->e17->e19->e22,e09@0-2;e12@2-4;e17@4-6;e19@6-8;e22@8-11,P2@0;P3@2;P6@4;P9@6;P8@8;SORT2@11,10.2,11.0,3,1.5,6.0,1,0,0,1,19.5
P2__OUT1__path_1,P2,OUT1,path_1,1,dijkstra_total+k_shortest_total,P2->P1->P4->P7->SORT1->OUT1,e08->e10->e15->e20->e24,e08@0-2;e10@2-4;e15@4-6;e20@6-9;e24@9-11,P2@0;P1@2;P4@4;P7@6;SORT1@9;OUT1@11,10.2,11.0,3,1.5,6.0,1,0,0,1,19.5
P2__OUT1__path_2,P2,OUT1,path_2,2,dijkstra_time,P2->P5->P8->SORT1->OUT1,e11->e16->e21->e24,e11@0-2;e16@2-4;e21@4-7;e24@7-9,P2@0;P5@2;P8@4;SORT1@7;OUT1@9,8.2,9.0,2,1.0,8.0,1,1,1,1,22.0
P2__OUT1__path_3,P2,OUT1,path_3,3,k_shortest_total,P2->P5->P4->P7->SORT1->OUT1,e11->e13->e15->e20->e24,e11@0-2;e13@2-4;e15@4-6;e20@6-9;e24@9-11,P2@0;P5@2;P4@4;P7@6;SORT1@9;OUT1@11,10.2,11.0,4,2.0,7.0,2,0,0,1,22.0
P2__OUT1__path_4,P2,OUT1,path_4,4,k_shortest_total,P2->P1->P4->P7->P8->SORT1->OUT1,e08->e10->e15->e18->e21->e24,e08@0-2;e10@2-4;e15@4-6;e18@6-8;e21@8-11;e24@11-13,P2@0;P1@2;P4@4;P7@6;P8@8;SORT1@11;OUT1@13,12.2,13.0,4,2.0,7.0,1,0,0,1,23.0
P2__OUT2__path_1,P2,OUT2,path_1,1,dijkstra_total+k_shortest_total,P2->P3->P6->P9->SORT2->OUT2,e09->e12->e17->e23->e25,e09@0-2;e12@2-4;e17@4-6;e23@6-9;e25@9-11,P2@0;P3@2;P6@4;P9@6;SORT2@9;OUT2@11,10.2,11.0,3,1.5,6.0,1,0,0,1,19.5
P2__OUT2__path_2,P2,OUT2,path_2,2,dijkstra_time,P2->P5->P8->SORT2->OUT2,e11->e16->e22->e25,e11@0-2;e16@2-4;e22@4-7;e25@7-9,P2@0;P5@2;P8@4;SORT2@7;OUT2@9,8.2,9.0,2,1.0,8.0,1,1,1,1,22.0
P2__OUT2__path_3,P2,OUT2,path_3,3,k_shortest_total,P2->P5->P6->P9->SORT2->OUT2,e11->e14->e17->e23->e25,e11@0-2;e14@2-4;e17@4-6;e23@6-9;e25@9-11,P2@0;P5@2;P6@4;P9@6;SORT2@9;OUT2@11,10.2,11.0,4,2.0,7.0,2,0,0,1,22.0
P2__OUT2__path_4,P2,OUT2,path_4,4,k_shortest_total,P2->P3->P6->P9->P8->SORT2->OUT2,e09->e12->e17->e19->e22->e25,e09@0-2;e12@2-4;e17@4-6;e19@6-8;e22@8-11;e25@11-13,P2@0;P3@2;P6@4;P9@6;P8@8;SORT2@11;OUT2@13,12.2,13.0,4,2.0,7.0,1,0,0,1,23.0
P2__CHG1__path_1,P2,CHG1,path_1,1,dijkstra_total+k_shortest_total,P2->P1->J1->CHG1,e08->e05->e26,e08@0-2;e05@2-4;e26@4-6,P2@0;P1@2;J1@4;CHG1@6,5.4,6.0,2,1.0,3.0,0,0,0,1,10.0
P2__CHG1__path_2,P2,CHG1,path_2,2,dijkstra_time+k_shortest_total,P2->J2->J1->CHG1,e06->e03->e26,e06@0-2;e03@2-4;e26@4-6,P2@0;J2@2;J1@4;CHG1@6,5.4,6.0,2,1.0,4.0,1,0,0,1,12.0
P2__CHG1__path_3,P2,CHG1,path_3,3,k_shortest_total,P2->P3->J3->J2->J1->CHG1,e09->e07->e04->e03->e26,e09@0-2;e07@2-4;e04@4-6;e03@6-8;e26@8-10,P2@0;P3@2;J3@4;J2@6;J1@8;CHG1@10,9.4,10.0,3,1.5,5.0,0,0,0,1,16.5
P2__CHG2__path_1,P2,CHG2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P2->P1->P4->P7->CHG2,e08->e10->e15->e27,e08@0-2;e10@2-4;e15@4-6;e27@6-8,P2@0;P1@2;P4@4;P7@6;CHG2@8,7.4,8.0,2,1.0,5.0,1,0,0,1,15.0
P2__CHG2__path_2,P2,CHG2,path_2,2,k_shortest_total,P2->P5->P4->P7->CHG2,e11->e13->e15->e27,e11@0-2;e13@2-4;e15@4-6;e27@6-8,P2@0;P5@2;P4@4;P7@6;CHG2@8,7.4,8.0,3,1.5,6.0,2,0,0,1,17.5
P2__CHG2__path_3,P2,CHG2,path_3,3,k_shortest_total,P2->P3->P6->P9->P8->P7->CHG2,e09->e12->e17->e19->e18->e27,e09@0-2;e12@2-4;e17@4-6;e19@6-8;e18@8-10;e27@10-12,P2@0;P3@2;P6@4;P9@6;P8@8;P7@10;CHG2@12,11.4,12.0,3,1.5,7.0,1,0,0,1,21.5
P3__IN1__path_1,P3,IN1,path_1,1,k_shortest_total,P3->P2->P1->J1->IN1,e09->e08->e05->e01,e09@0-2;e08@2-4;e05@4-6;e01@6-8,P3@0;P2@2;P1@4;J1@6;IN1@8,8.0,8.0,1,0.5,4.0,0,0,0,2,12.5
P3__IN1__path_2,P3,IN1,path_2,2,dijkstra_time+dijkstra_total+k_shortest_total,P3->J3->J2->J1->IN1,e07->e04->e03->e01,e07@0-2;e04@2-4;e03@4-6;e01@6-8,P3@0;J3@2;J2@4;J1@6;IN1@8,8.0,8.0,2,1.0,4.0,0,0,0,2,13.0
P3__IN1__path_3,P3,IN1,path_3,3,k_shortest_total,P3->P2->J2->J1->IN1,e09->e06->e03->e01,e09@0-2;e06@2-4;e03@4-6;e01@6-8,P3@0;P2@2;J2@4;J1@6;IN1@8,8.0,8.0,3,1.5,5.0,1,0,0,1,15.5
P3__IN2__path_1,P3,IN2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P3->J3->IN2,e07->e02,e07@0-2;e02@2-4,P3@0;J3@2;IN2@4,4.0,4.0,0,0.0,2.0,0,0,0,2,6.0
P3__IN2__path_2,P3,IN2,path_2,2,k_shortest_total,P3->P2->J2->J3->IN2,e09->e06->e04->e02,e09@0-2;e06@2-4;e04@4-6;e02@6-8,P3@0;P2@2;J2@4;J3@6;IN2@8,8.0,8.0,3,1.5,5.0,1,0,0,1,15.5
P3__IN2__path_3,P3,IN2,path_3,3,k_shortest_total,P3->P2->P1->J1->J2->J3->IN2,e09->e08->e05->e03->e04->e02,e09@0-2;e08@2-4;e05@4-6;e03@6-8;e04@8-10;e02@10-12,P3@0;P2@2;P1@4;J1@6;J2@8;J3@10;IN2@12,12.0,12.0,3,1.5,6.0,0,0,0,2,19.5
P3__P1__path_1,P3,P1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P3->P2->P1,e09->e08,e09@0-2;e08@2-4,P3@0;P2@2;P1@4,4.0,4.0,0,0.0,2.0,0,0,0,2,6.0
P3__P1__path_2,P3,P1,path_2,2,k_shortest_total,P3->J3->J2->J1->P1,e07->e04->e03->e05,e07@0-2;e04@2-4;e03@4-6;e05@6-8,P3@0;J3@2;J2@4;J1@6;P1@8,8.0,8.0,2,1.0,4.0,0,0,0,2,13.0
P3__P1__path_3,P3,P1,path_3,3,k_shortest_total,P3->P2->J2->J1->P1,e09->e06->e03->e05,e09@0-2;e06@2-4;e03@4-6;e05@6-8,P3@0;P2@2;J2@4;J1@6;P1@8,8.0,8.0,3,1.5,5.0,1,0,0,1,15.5
P3__P2__path_1,P3,P2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P3->P2,e09,e09@0-2,P3@0;P2@2,2.0,2.0,0,0.0,1.0,0,0,0,2,3.0
P3__P2__path_2,P3,P2,path_2,2,k_shortest_total,P3->J3->J2->P2,e07->e04->e06,e07@0-2;e04@2-4;e06@4-6,P3@0;J3@2;J2@4;P2@6,6.0,6.0,2,1.0,4.0,1,0,0,1,12.0
P3__P2__path_3,P3,P2,path_3,3,k_shortest_total,P3->P6->P5->P2,e12->e14->e11,e12@0-2;e14@2-4;e11@4-6,P3@0;P6@2;P5@4;P2@6,6.0,6.0,2,1.0,6.0,3,0,0,1,16.0
P3__P4__path_1,P3,P4,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P3->P2->P1->P4,e09->e08->e10,e09@0-2;e08@2-4;e10@4-6,P3@0;P2@2;P1@4;P4@6,6.0,6.0,1,0.5,4.0,1,0,0,1,11.5
P3__P4__path_2,P3,P4,path_2,2,k_shortest_total,P3->P2->P5->P4,e09->e11->e13,e09@0-2;e11@2-4;e13@4-6,P3@0;P2@2;P5@4;P4@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P3__P4__path_3,P3,P4,path_3,3,k_shortest_total,P3->P6->P5->P4,e12->e14->e13,e12@0-2;e14@2-4;e13@4-6,P3@0;P6@2;P5@4;P4@6,6.0,6.0,1,0.5,6.0,3,0,0,1,15.5
P3__P5__path_1,P3,P5,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P3->P2->P5,e09->e11,e09@0-2;e11@2-4,P3@0;P2@2;P5@4,4.0,4.0,1,0.5,3.0,1,0,0,1,8.5
P3__P5__path_2,P3,P5,path_2,2,k_shortest_total,P3->P6->P5,e12->e14,e12@0-2;e14@2-4,P3@0;P6@2;P5@4,4.0,4.0,1,0.5,4.0,2,0,0,1,10.5
P3__P5__path_3,P3,P5,path_3,3,k_shortest_total,P3->P2->P1->P4->P5,e09->e08->e10->e13,e09@0-2;e08@2-4;e10@4-6;e13@6-8,P3@0;P2@2;P1@4;P4@6;P5@8,8.0,8.0,2,1.0,6.0,2,0,0,1,17.0
P3__P6__path_1,P3,P6,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P3->P6,e12,e12@0-2,P3@0;P6@2,2.0,2.0,0,0.0,2.0,1,0,0,1,5.0
P3__P6__path_2,P3,P6,path_2,2,k_shortest_total,P3->P2->P5->P6,e09->e11->e14,e09@0-2;e11@2-4;e14@4-6,P3@0;P2@2;P5@4;P6@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P3__P6__path_3,P3,P6,path_3,3,k_shortest_total,P3->J3->J2->P2->P5->P6,e07->e04->e06->e11->e14,e07@0-2;e04@2-4;e06@4-6;e11@6-8;e14@8-10,P3@0;J3@2;J2@4;P2@6;P5@8;P6@10,10.0,10.0,3,1.5,8.0,3,0,0,1,22.5
P3__P7__path_1,P3,P7,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P3->P2->P1->P4->P7,e09->e08->e10->e15,e09@0-2;e08@2-4;e10@4-6;e15@6-8,P3@0;P2@2;P1@4;P4@6;P7@8,8.0,8.0,1,0.5,5.0,1,0,0,1,14.5
P3__P7__path_2,P3,P7,path_2,2,k_shortest_total,P3->P6->P9->P8->P7,e12->e17->e19->e18,e12@0-2;e17@2-4;e19@4-6;e18@6-8,P3@0;P6@2;P9@4;P8@6;P7@8,8.0,8.0,1,0.5,5.0,1,0,0,1,14.5
P3__P7__path_3,P3,P7,path_3,3,k_shortest_total,P3->P2->P5->P4->P7,e09->e11->e13->e15,e09@0-2;e11@2-4;e13@4-6;e15@6-8,P3@0;P2@2;P5@4;P4@6;P7@8,8.0,8.0,3,1.5,6.0,2,0,0,1,17.5
P3__P8__path_1,P3,P8,path_1,1,dijkstra_total+k_shortest_total,P3->P6->P9->P8,e12->e17->e19,e12@0-2;e17@2-4;e19@4-6,P3@0;P6@2;P9@4;P8@6,6.0,6.0,1,0.5,4.0,1,0,0,1,11.5
P3__P8__path_2,P3,P8,path_2,2,k_shortest_total,P3->P6->P9->SORT2->P8,e12->e17->e23->e22,e12@0-2;e17@2-4;e23@4-7;e22@7-10,P3@0;P6@2;P9@4;SORT2@7;P8@10,8.4,10.0,2,1.0,5.0,1,0,0,1,17.0
P3__P8__path_3,P3,P8,path_3,3,dijkstra_time+k_shortest_total,P3->P2->P5->P8,e09->e11->e16,e09@0-2;e11@2-4;e16@4-6,P3@0;P2@2;P5@4;P8@6,6.0,6.0,1,0.5,7.0,1,1,1,1,17.5
P3__P9__path_1,P3,P9,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P3->P6->P9,e12->e17,e12@0-2;e17@2-4,P3@0;P6@2;P9@4,4.0,4.0,0,0.0,3.0,1,0,0,1,8.0
P3__P9__path_2,P3,P9,path_2,2,k_shortest_total,P3->P2->P5->P6->P9,e09->e11->e14->e17,e09@0-2;e11@2-4;e14@4-6;e17@6-8,P3@0;P2@2;P5@4;P6@6;P9@8,8.0,8.0,3,1.5,6.0,2,0,0,1,17.5
P3__P9__path_3,P3,P9,path_3,3,k_shortest_total,P3->P2->P1->P4->P7->P8->P9,e09->e08->e10->e15->e18->e19,e09@0-2;e08@2-4;e10@4-6;e15@6-8;e18@8-10;e19@10-12,P3@0;P2@2;P1@4;P4@6;P7@8;P8@10;P9@12,12.0,12.0,2,1.0,7.0,1,0,0,1,21.0
P3__SORT1__path_1,P3,SORT1,path_1,1,dijkstra_total+k_shortest_total,P3->P6->P9->P8->SORT1,e12->e17->e19->e21,e12@0-2;e17@2-4;e19@4-6;e21@6-9,P3@0;P6@2;P9@4;P8@6;SORT1@9,8.2,9.0,2,1.0,5.0,1,0,0,1,16.0
P3__SORT1__path_2,P3,SORT1,path_2,2,k_shortest_total,P3->P2->P1->P4->P7->SORT1,e09->e08->e10->e15->e20,e09@0-2;e08@2-4;e10@4-6;e15@6-8;e20@8-11,P3@0;P2@2;P1@4;P4@6;P7@8;SORT1@11,10.2,11.0,2,1.0,6.0,1,0,0,1,19.0
P3__SORT1__path_3,P3,SORT1,path_3,3,k_shortest_total,P3->P6->P9->P8->P7->SORT1,e12->e17->e19->e18->e20,e12@0-2;e17@2-4;e19@4-6;e18@6-8;e20@8-11,P3@0;P6@2;P9@4;P8@6;P7@8;SORT1@11,10.2,11.0,2,1.0,6.0,1,0,0,1,19.0
P3__SORT1__path_4,P3,SORT1,path_4,4,dijkstra_time,P3->P2->P5->P8->SORT1,e09->e11->e16->e21,e09@0-2;e11@2-4;e16@4-6;e21@6-9,P3@0;P2@2;P5@4;P8@6;SORT1@9,8.2,9.0,2,1.0,8.0,1,1,1,1,22.0
P3__SORT2__path_1,P3,SORT2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P3->P6->P9->SORT2,e12->e17->e23,e12@0-2;e17@2-4;e23@4-7,P3@0;P6@2;P9@4;SORT2@7,6.2,7.0,1,0.5,4.0,1,0,0,1,12.5
P3__SORT2__path_2,P3,SORT2,path_2,2,k_shortest_total,P3->P6->P9->P8->SORT2,e12->e17->e19->e22,e12@0-2;e17@2-4;e19@4-6;e22@6-9,P3@0;P6@2;P9@4;P8@6;SORT2@9,8.2,9.0,2,1.0,5.0,1,0,0,1,16.0
P3__SORT2__path_3,P3,SORT2,path_3,3,k_shortest_total,P3->P2->P5->P6->P9->SORT2,e09->e11->e14->e17->e23,e09@0-2;e11@2-4;e14@4-6;e17@6-8;e23@8-11,P3@0;P2@2;P5@4;P6@6;P9@8;SORT2@11,10.2,11.0,4,2.0,7.0,2,0,0,1,22.0
P3__OUT1__path_1,P3,OUT1,path_1,1,dijkstra_total+k_shortest_total,P3->P6->P9->P8->SORT1->OUT1,e12->e17->e19->e21->e24,e12@0-2;e17@2-4;e19@4-6;e21@6-9;e24@9-11,P3@0;P6@2;P9@4;P8@6;SORT1@9;OUT1@11,10.2,11.0,3,1.5,6.0,1,0,0,1,19.5
P3__OUT1__path_2,P3,OUT1,path_2,2,k_shortest_total,P3->P2->P1->P4->P7->SORT1->OUT1,e09->e08->e10->e15->e20->e24,e09@0-2;e08@2-4;e10@4-6;e15@6-8;e20@8-11;e24@11-13,P3@0;P2@2;P1@4;P4@6;P7@8;SORT1@11;OUT1@13,12.2,13.0,3,1.5,7.0,1,0,0,1,22.5
P3__OUT1__path_3,P3,OUT1,path_3,3,k_shortest_total,P3->P6->P9->P8->P7->SORT1->OUT1,e12->e17->e19->e18->e20->e24,e12@0-2;e17@2-4;e19@4-6;e18@6-8;e20@8-11;e24@11-13,P3@0;P6@2;P9@4;P8@6;P7@8;SORT1@11;OUT1@13,12.2,13.0,3,1.5,7.0,1,0,0,1,22.5
P3__OUT1__path_4,P3,OUT1,path_4,4,dijkstra_time,P3->P2->P5->P8->SORT1->OUT1,e09->e11->e16->e21->e24,e09@0-2;e11@2-4;e16@4-6;e21@6-9;e24@9-11,P3@0;P2@2;P5@4;P8@6;SORT1@9;OUT1@11,10.2,11.0,3,1.5,9.0,1,1,1,1,25.5
P3__OUT2__path_1,P3,OUT2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P3->P6->P9->SORT2->OUT2,e12->e17->e23->e25,e12@0-2;e17@2-4;e23@4-7;e25@7-9,P3@0;P6@2;P9@4;SORT2@7;OUT2@9,8.2,9.0,2,1.0,5.0,1,0,0,1,16.0
P3__OUT2__path_2,P3,OUT2,path_2,2,k_shortest_total,P3->P6->P9->P8->SORT2->OUT2,e12->e17->e19->e22->e25,e12@0-2;e17@2-4;e19@4-6;e22@6-9;e25@9-11,P3@0;P6@2;P9@4;P8@6;SORT2@9;OUT2@11,10.2,11.0,3,1.5,6.0,1,0,0,1,19.5
P3__OUT2__path_3,P3,OUT2,path_3,3,k_shortest_total,P3->P2->P5->P6->P9->SORT2->OUT2,e09->e11->e14->e17->e23->e25,e09@0-2;e11@2-4;e14@4-6;e17@6-8;e23@8-11;e25@11-13,P3@0;P2@2;P5@4;P6@6;P9@8;SORT2@11;OUT2@13,12.2,13.0,5,2.5,8.0,2,0,0,1,25.5
P3__CHG1__path_1,P3,CHG1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P3->J3->J2->J1->CHG1,e07->e04->e03->e26,e07@0-2;e04@2-4;e03@4-6;e26@6-8,P3@0;J3@2;J2@4;J1@6;CHG1@8,7.4,8.0,2,1.0,4.0,0,0,0,1,13.0
P3__CHG1__path_2,P3,CHG1,path_2,2,k_shortest_total,P3->P2->P1->J1->CHG1,e09->e08->e05->e26,e09@0-2;e08@2-4;e05@4-6;e26@6-8,P3@0;P2@2;P1@4;J1@6;CHG1@8,7.4,8.0,2,1.0,4.0,0,0,0,1,13.0
P3__CHG1__path_3,P3,CHG1,path_3,3,k_shortest_total,P3->P2->J2->J1->CHG1,e09->e06->e03->e26,e09@0-2;e06@2-4;e03@4-6;e26@6-8,P3@0;P2@2;J2@4;J1@6;CHG1@8,7.4,8.0,3,1.5,5.0,1,0,0,1,15.5
P3__CHG2__path_1,P3,CHG2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P3->P2->P1->P4->P7->CHG2,e09->e08->e10->e15->e27,e09@0-2;e08@2-4;e10@4-6;e15@6-8;e27@8-10,P3@0;P2@2;P1@4;P4@6;P7@8;CHG2@10,9.4,10.0,2,1.0,6.0,1,0,0,1,18.0
P3__CHG2__path_2,P3,CHG2,path_2,2,k_shortest_total,P3->P6->P9->P8->P7->CHG2,e12->e17->e19->e18->e27,e12@0-2;e17@2-4;e19@4-6;e18@6-8;e27@8-10,P3@0;P6@2;P9@4;P8@6;P7@8;CHG2@10,9.4,10.0,2,1.0,6.0,1,0,0,1,18.0
P3__CHG2__path_3,P3,CHG2,path_3,3,k_shortest_total,P3->P2->P5->P4->P7->CHG2,e09->e11->e13->e15->e27,e09@0-2;e11@2-4;e13@4-6;e15@6-8;e27@8-10,P3@0;P2@2;P5@4;P4@6;P7@8;CHG2@10,9.4,10.0,4,2.0,7.0,2,0,0,1,21.0
P4__IN1__path_1,P4,IN1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P4->P1->J1->IN1,e10->e05->e01,e10@0-2;e05@2-4;e01@4-6,P4@0;P1@2;J1@4;IN1@6,6.0,6.0,0,0.0,4.0,1,0,0,1,11.0
P4__IN1__path_2,P4,IN1,path_2,2,k_shortest_total,P4->P5->P2->P1->J1->IN1,e13->e11->e08->e05->e01,e13@0-2;e11@2-4;e08@4-6;e05@6-8;e01@8-10,P4@0;P5@2;P2@4;P1@6;J1@8;IN1@10,10.0,10.0,3,1.5,7.0,2,0,0,1,20.5
P4__IN1__path_3,P4,IN1,path_3,3,k_shortest_total,P4->P1->P2->J2->J1->IN1,e10->e08->e06->e03->e01,e10@0-2;e08@2-4;e06@4-6;e03@6-8;e01@8-10,P4@0;P1@2;P2@4;J2@6;J1@8;IN1@10,10.0,10.0,4,2.0,7.0,2,0,0,1,21.0
P4__IN2__path_1,P4,IN2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P4->P1->J1->J2->J3->IN2,e10->e05->e03->e04->e02,e10@0-2;e05@2-4;e03@4-6;e04@6-8;e02@8-10,P4@0;P1@2;J1@4;J2@6;J3@8;IN2@10,10.0,10.0,2,1.0,6.0,1,0,0,1,18.0
P4__IN2__path_2,P4,IN2,path_2,2,k_shortest_total,P4->P1->P2->P3->J3->IN2,e10->e08->e09->e07->e02,e10@0-2;e08@2-4;e09@4-6;e07@6-8;e02@8-10,P4@0;P1@2;P2@4;P3@6;J3@8;IN2@10,10.0,10.0,2,1.0,6.0,1,0,0,1,18.0
P4__IN2__path_3,P4,IN2,path_3,3,k_shortest_total,P4->P5->P2->P3->J3->IN2,e13->e11->e09->e07->e02,e13@0-2;e11@2-4;e09@4-6;e07@6-8;e02@8-10,P4@0;P5@2;P2@4;P3@6;J3@8;IN2@10,10.0,10.0,3,1.5,7.0,2,0,0,1,20.5
P4__P1__path_1,P4,P1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P4->P1,e10,e10@0-2,P4@0;P1@2,2.0,2.0,0,0.0,2.0,1,0,0,1,5.0
P4__P1__path_2,P4,P1,path_2,2,k_shortest_total,P4->P5->P2->P1,e13->e11->e08,e13@0-2;e11@2-4;e08@4-6,P4@0;P5@2;P2@4;P1@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P4__P1__path_3,P4,P1,path_3,3,k_shortest_total,P4->P5->P6->P3->P2->P1,e13->e14->e12->e09->e08,e13@0-2;e14@2-4;e12@4-6;e09@6-8;e08@8-10,P4@0;P5@2;P6@4;P3@6;P2@8;P1@10,10.0,10.0,2,1.0,8.0,3,0,0,1,22.0
P4__P2__path_1,P4,P2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P4->P1->P2,e10->e08,e10@0-2;e08@2-4,P4@0;P1@2;P2@4,4.0,4.0,1,0.5,3.0,1,0,0,1,8.5
